0.0 2.0 0.0 2.22044604925e-16
0.01 1.99999993748 9.99898930018e-05 -0.000490001076449
0.02 1.9999990296 0.000199919063253 -0.00196000395177
0.03 1.9999951155 0.000299726385228 -0.00441000544576
0.04 1.9999845937 0.000399349927858 -0.00783999319906
0.05 1.99996242224 0.000498726551799 -0.012249935085
0.06 1.99992211882 0.000597791506765 -0.0176397643866
0.07 1.99985576118 0.000696478029 -0.0240093607406
0.08 1.99975398767 0.000794716938981 -0.0313585268508
0.09 1.99960599836 0.000892436239517 -0.0396869609763
0.1 1.99939955653 0.000989560714427 -0.0489942252019
0.11 1.99912099099 0.00108601152808 -0.0592797095046
0.12 1.9987551992 0.00118170582616 -0.0705425916322
0.13 1.99828565155 0.001276556338 -0.0827817928201
0.14 1.99769439689 0.00137047098116 -0.0959959293791
0.15 1.99696206969 0.00146335246868 -0.110183260199
0.16 1.996067899 0.00155509791998 -0.125341630222
0.17 1.99498971952 0.00164559847605 -0.141468409956
0.18 1.99370398514 0.00173473892009 -0.158560431123
0.19 1.99218578517 0.00182239730474 -0.176613918527
0.2 1.99040886373 0.00190844458707 -0.195624418297
0.21 1.98834564249 0.00199274427312 -0.215586722633
0.22 1.98596724733 0.00207515207328 -0.236494791238
0.23 1.98324353912 0.00215551557071 -0.258341669648
0.24 1.98014314912 0.00223367390471 -0.281119404692
0.25 1.97663351931 0.00230945747141 -0.304818957353
0.26 1.97268094816 0.00238268764424 -0.329430113343
0.27 1.96825064216 0.00245317651718 -0.354941391737
0.28 1.96330677351 0.00252072667364 -0.38133995206
0.29 1.95781254439 0.00258513098456 -0.408611500252
0.3 1.95173025818 0.00264617243921 -0.436740194004
0.31 1.94502139802 0.00270362401295 -0.465708547987
0.32 1.93764671292 0.00275724857613 -0.495497339542
0.33 1.92956631197 0.00280679884907 -0.526085515473
0.34 1.92073976669 0.00285201740826 -0.557450100607
0.35 1.91112622188 0.0028926367494 -0.589566108854
0.36 1.90068451517 0.00292837941356 -0.622406457538
0.37 1.88937330536 0.00295895818304 -0.655941885822
0.38 1.87715120959 0.0029840763543 -0.690140878093
0.39 1.86397694952 0.00300342809582 -0.724969593219
0.4 1.84980950616 0.00301669889953 -0.760391800615
0.41 1.83460828354 0.00302356613525 -0.796368824107
0.42 1.81833328066 0.00302369971813 -0.832859494574
0.43 1.80094527156 0.00301676290035 -0.869820112421
0.44 1.78240599311 0.00300241319889 -0.907204420876
0.45 1.76267833968 0.00298030347234 -0.944963591167
0.46 1.74172656442 0.00295008316066 -0.983046220579
0.47 1.71951648605 0.00291139970278 -1.0213983444
0.48 1.69601570035 0.00286390014777 -1.05996346269
0.49 1.67119379536 0.00280723297639 -1.09868258282
0.5 1.64502256909 0.00274105015007 -1.13749427859
0.51 1.61747624847 0.00266500940535 -1.1763347667
0.52 1.58853170816 0.002578776811 -1.21513800125
0.53 1.55816868768 0.00248202960529 -1.2538357868
0.54 1.52637000527 0.00237445932881 -1.29235791054
0.55 1.49312176687 0.00225577526634 -1.3306322936
0.56 1.45841356818 0.00212570820755 -1.36858516195
0.57 1.42223868829 0.001984014531 -1.40614123659
0.58 1.38459427265 0.00183048060913 -1.44322394294
0.59 1.34548150371 0.00166492752258 -1.47975563901
0.6 1.30490575704 0.0014872160605 -1.5156578616
0.61 1.26287674121 0.00129725196939 -1.55085158982
0.62 1.21940861937 0.00109499139551 -1.58525752482
0.63 1.17452011077 0.000880446446741 -1.61879638442
0.64 1.12823457043 0.000653690777101 -1.65138921117
0.65 1.08058004531 0.00041486507392 -1.68295769215
0.66 1.03158930553 0.000164182303101 -1.71342448849
0.67 0.981299849282 -9.8067455332e-05 -1.74271357262
0.68 0.929753880268 -0.000371512769836 -1.77075057083
0.69 0.876998256785 -0.000655697421996 -1.79746310884
0.7 0.823084411793 -0.000950077985033 -1.82278115758
0.71 0.76806824352 -0.00125402262582 -1.84663737662
0.72 0.712009976498 -0.00156681132555 -1.86896745249
0.73 0.654973993176 -0.00188763768564 -1.8897104289
0.74 0.597028636588 -0.0022156124426 -1.90880902611
0.75 0.538245984826 -0.00254976875836 -1.92620994663
0.76 0.478701598435 -0.00288906928426 -1.94186416439
0.77 0.418474242071 -0.00323241492 -1.95572719473
0.78 0.357645582149 -0.00357865510973 -1.9677593427
0.79 0.296299862406 -0.00392659944133 -1.97792592717
0.8 0.234523559649 -0.00427503024802 -1.98619747862
0.81 0.172405022116 -0.00462271586059 -1.99254990875
0.82 0.110034093176 -0.00496842412685 -1.99696464994
0.83 0.0475017232059 -0.00531093580626 -1.99942876349
0.84 -0.0151004273196 -0.00564905746204 -1.99993501526
0.85 -0.0776803904085 -0.00598163350875 -1.99848191811
0.86 -0.140146295591 -0.00630755712656 -1.99507374063
0.87 -0.202406774189 -0.00662577981899 -1.98972048208
0.88 -0.264371359595 -0.00693531946322 -1.9824378138
0.89 -0.325950880377 -0.00723526677459 -1.97324698771
0.9 -0.387057843136 -0.00752479017515 -1.96217471281
0.91 -0.447606802156 -0.00780313911593 -1.94925300094
0.92 -0.507514713062 -0.00806964595039 -1.93451898332
0.93 -0.566701267896 -0.00832372649246 -1.91801469977
0.94 -0.625089209241 -0.00856487941589 -1.89978686261
0.95 -0.682604621296 -0.00879268466259 -1.87988659756
0.96 -0.739177196064 -0.00900680103009 -1.85836916417
0.97 -0.794740473109 -0.00920696310156 -1.83529365831
0.98 -0.849232051635 -0.0093929776703 -1.81072269949
0.99 -0.902593773967 -0.0095647197951 -1.78472210591
1.0 -0.954771879802 -0.00972212860545 -1.75736055997
