0.0 0.0 0.0 0.0 0.0 5.0 -5.0
0.01 0.0 0.0 0.0 -0.00249995911297 4.99975468351 -5.0002446795
0.02 0.0 0.0 0.0 -0.00499967286551 4.99901868619 -5.00097862207
0.03 0.0 0.0 0.0 -0.00749889570552 4.99779186455 -5.00220153984
0.04 0.0 0.0 0.0 -0.00999738169781 4.9960739797 -5.00391295306
0.05 0.0 0.0 0.0 -0.0124948843331 4.9938646977 -5.00611219
0.06 0.0 0.0 0.0 -0.0149911563378 4.99116359013 -5.00879838701
0.07 0.0 0.0 0.0 -0.0174859494844 4.98797013473 -5.0119704884
0.08 0.0 0.0 0.0 -0.0199790144038 4.98428371623 -5.01562724642
0.09 0.0 0.0 0.0 -0.0224701003978 4.98010362735 -5.01976722124
0.1 0.0 0.0 0.0 -0.0249589552545 4.97542906989 -5.02438878084
0.11 0.0 0.0 0.0 -0.0274453250645 4.97025915603 -5.02949010099
0.12 0.0 0.0 0.0 -0.0299289540398 4.96459290976 -5.03506916517
0.13 0.0 0.0 0.0 -0.0324095843348 4.9584292684 -5.04112376451
0.14 0.0 0.0 0.0 -0.0348869558697 4.95176708439 -5.0476514977
0.15 0.0 0.0 0.0 -0.0373608061572 4.94460512708 -5.054649771
0.16 0.0 0.0 0.0 -0.0398308701312 4.93694208478 -5.06211579809
0.17 0.0 0.0 0.0 -0.0422968799799 4.92877656693 -5.0700466001
0.18 0.0 0.0 0.0 -0.0447585649815 4.92010710635 -5.07843900553
0.19 0.0 0.0 0.0 -0.047215651344 4.91093216171 -5.08728965023
0.2 0.0 0.0 0.0 -0.0496678620484 4.9012501201 -5.0965949774
0.21 0.0 0.0 0.0 -0.0521149166973 4.89105929979 -5.10635123757
0.22 0.0 0.0 0.0 -0.0545565313658 4.88035795301 -5.11655448865
0.23 0.0 0.0 0.0 -0.0569924184593 4.86914426907 -5.12720059596
0.24 0.0 0.0 0.0 -0.0594222865744 4.85741637737 -5.13828523233
0.25 0.0 0.0 0.0 -0.0618458403655 4.84517235077 -5.14980387815
0.26 0.0 0.0 0.0 -0.064262780417 4.83241020895 -5.16175182158
0.27 0.0 0.0 0.0 -0.0666728031202 4.81912792195 -5.17412415865
0.28 0.0 0.0 0.0 -0.0690756005566 4.80532341388 -5.18691579356
0.29 0.0 0.0 0.0 -0.0714708603868 4.79099456663 -5.20012143884
0.3 0.0 0.0 0.0 -0.0738582657457 4.77613922388 -5.21373561573
0.31 0.0 0.0 0.0 -0.0762374951441 4.7607551951 -5.2277526545
0.32 0.0 0.0 0.0 -0.0786082223766 4.74484025972 -5.2421666949
0.33 0.0 0.0 0.0 -0.0809701164365 4.72839217142 -5.25697168658
0.34 0.0 0.0 0.0 -0.0833228414379 4.71140866254 -5.27216138966
0.35 0.0 0.0 0.0 -0.0856660565447 4.69388744857 -5.28772937535
0.36 0.0 0.0 0.0 -0.0879994159071 4.67582623279 -5.30366902658
0.37 0.0 0.0 0.0 -0.0903225686056 4.65722271101 -5.31997353881
0.38 0.0 0.0 0.0 -0.0926351586033 4.63807457639 -5.33663592081
0.39 0.0 0.0 0.0 -0.0949368247054 4.61837952437 -5.35364899561
0.4 0.0 0.0 0.0 -0.0972272005275 4.59813525772 -5.37100540153
0.41 0.0 0.0 0.0 -0.0995059144719 4.57733949165 -5.38869759322
0.42 0.0 0.0 0.0 -0.101772589713 4.55598995905 -5.40671784292
0.43 0.0 0.0 0.0 -0.10402684419 4.53408441576 -5.42505824176
0.44 0.0 0.0 0.0 -0.106268290611 4.51162064595 -5.44371070112
0.45 0.0 0.0 0.0 -0.108496536462 4.48859646761 -5.46266695421
0.46 0.0 0.0 0.0 -0.110711184032 4.46500973803 -5.48191855768
0.47 0.0 0.0 0.0 -0.112911830437 4.44085835945 -5.50145689339
0.48 0.0 0.0 0.0 -0.115098067665 4.41614028467 -5.52127317029
0.49 0.0 0.0 0.0 -0.117269482621 4.39085352279 -5.5413584264
0.5 0.0 0.0 0.0 -0.119425657189 4.36499614496 -5.56170353101
0.51 0.0 0.0 0.0 -0.121566168297 4.3385662902 -5.58229918692
0.52 0.0 0.0 0.0 -0.123690587998 4.31156217125 -5.60313593284
0.53 0.0 0.0 0.0 -0.125798483558 4.28398208046 -5.624204146
0.54 0.0 0.0 0.0 -0.127889417553 4.25582439567 -5.64549404482
0.55 0.0 0.0 0.0 -0.129962947977 4.22708758621 -5.66699569178
0.56 0.0 0.0 0.0 -0.132018628364 4.19777021878 -5.68869899644
0.57 0.0 0.0 0.0 -0.134056007913 4.16787096344 -5.71059371859
0.58 0.0 0.0 0.0 -0.136074631629 4.1373885996 -5.73266947159
0.59 0.0 0.0 0.0 -0.138074040471 4.10632202191 -5.75491572586
0.6 0.0 0.0 0.0 -0.140053771514 4.07467024625 -5.77732181252
0.61 0.0 0.0 0.0 -0.142013358115 4.04243241565 -5.79987692723
0.62 0.0 0.0 0.0 -0.143952330095 4.00960780619 -5.82257013416
0.63 0.0 0.0 0.0 -0.145870213931 3.97619583282 -5.84539037018
0.64 0.0 0.0 0.0 -0.147766532951 3.94219605524 -5.86832644915
0.65 0.0 0.0 0.0 -0.14964080755 3.90760818364 -5.89136706647
0.66 0.0 0.0 0.0 -0.151492555407 3.87243208441 -5.91450080372
0.67 0.0 0.0 0.0 -0.153321291714 3.83666778582 -5.93771613356
0.68 0.0 0.0 0.0 -0.155126529418 3.80031548354 -5.96100142471
0.69 0.0 0.0 0.0 -0.156907779469 3.76337554618 -5.9843449472
0.7 0.0 0.0 0.0 -0.158664551082 3.72584852067 -6.00773487774
0.71 0.0 0.0 0.0 -0.160396351998 3.68773513756 -6.03115930526
0.72 0.0 0.0 0.0 -0.162102688768 3.64903631623 -6.05460623667
0.73 0.0 0.0 0.0 -0.163783067036 3.60975316995 -6.07806360274
0.74 0.0 0.0 0.0 -0.165436991833 3.56988701085 -6.10151926421
0.75 0.0 0.0 0.0 -0.167063967882 3.52943935476 -6.12496101797
0.76 0.0 0.0 0.0 -0.168663499908 3.48841192585 -6.14837660357
0.77 0.0 0.0 0.0 -0.170235092956 3.44680666121 -6.17175370972
0.78 0.0 0.0 0.0 -0.17177825272 3.40462571518 -6.19507998104
0.79 0.0 0.0 0.0 -0.173292485876 3.3618714636 -6.218343025
0.8 0.0 0.0 0.0 -0.174777300419 3.31854650784 -6.24153041894
0.81 0.0 0.0 0.0 -0.176232206019 3.27465367863 -6.26462971728
0.82 0.0 0.0 0.0 -0.177656714366 3.23019603975 -6.28762845886
0.83 0.0 0.0 0.0 -0.179050339533 3.18517689148 -6.31051417445
0.84 0.0 0.0 0.0 -0.180412598344 3.13959977385 -6.33327439437
0.85 0.0 0.0 0.0 -0.181743010739 3.09346846973 -6.35589665624
0.86 0.0 0.0 0.0 -0.183041100149 3.04678700759 -6.37836851287
0.87 0.0 0.0 0.0 -0.184306393879 2.99955966417 -6.40067754025
0.88 0.0 0.0 0.0 -0.185538423487 2.95179096676 -6.42281134566
0.89 0.0 0.0 0.0 -0.186736725171 2.90348569539 -6.4447575759
0.9 0.0 0.0 0.0 -0.187900840156 2.85464888466 -6.46650392558
0.91 0.0 0.0 0.0 -0.189030315087 2.80528582538 -6.48803814554
0.92 0.0 0.0 0.0 -0.19012470242 2.75540206588 -6.50934805129
0.93 0.0 0.0 0.0 -0.191183560814 2.70500341317 -6.53042153163
0.94 0.0 0.0 0.0 -0.192206455532 2.6540959337 -6.5512465572
0.95 0.0 0.0 0.0 -0.193192958825 2.60268595391 -6.57181118916
0.96 0.0 0.0 0.0 -0.194142650335 2.55078006052 -6.59210358794
0.97 0.0 0.0 0.0 -0.195055117485 2.49838510045 -6.61211202196
0.98 0.0 0.0 0.0 -0.195929955869 2.44550818058 -6.63182487639
0.99 0.0 0.0 0.0 -0.196766769643 2.39215666705 -6.65123066196
1.0 0.0 0.0 0.0 -0.197565171912 2.33833818445 -6.67031802375
1.01 0.0 0.0 0.0 -0.198324785112 2.28406061454 -6.68907574996
1.02 0.0 0.0 0.0 -0.19904524139 2.2293320948 -6.70749278069
1.03 0.0 0.0 0.0 -0.199726182979 2.17416101661 -6.72555821666
1.04 0.0 0.0 0.0 -0.20036726257 2.11855602314 -6.74326132794
