8.48528 8.48528 27.001
8.48528 8.48528 27.001
8.61189609233 10.2573553159 27.1185379799
8.96712065598 12.025466246 27.4937195658
9.51921927897 13.7952445107 28.1694482326
10.240044446 15.5487804094 29.1962786214
11.1008562113 17.2390013293 30.6249766039
12.0679844185 18.7849370322 32.4956367782
13.0986420413 20.0704096549 34.8223021079
14.1376112445 20.9500492288 37.5737394331
15.116014146 21.2669283888 40.6541441204
15.953694732 20.8839562996 43.8915493933
16.5664410946 19.7251901308 47.0442944502
16.8779601855 17.8145611617 49.8332156024
16.8342851942 15.2935155752 51.9968213221
16.4161845628 12.4030652616 53.3522295075
15.6447713041 9.43163942597 53.8365068007
14.5777594896 6.64878108764 53.5102591465
13.2976598346 4.25188488712 52.5247483702
11.896282627 2.34349132173 51.0711545515
10.4604995167 0.939040276998 49.3342430946
9.06251789987 -0.00744222148821 47.4637748796
7.75548038387 -0.574121088159 45.5650724427
6.57340720933 -0.847831988342 43.7028450231
5.53380843571 -0.909247493488 41.910990521
4.64142733026 -0.825708701353 40.2030935583
3.89205934869 -0.649272034624 38.5809947178
3.27588160431 -0.41765041518 37.0407431835
2.78008334678 -0.156409543762 35.5762409129
2.39079561884 0.11854481645 34.1812113113
2.0944159323 0.398670401697 32.8501035479
1.87845499359 0.680875822143 31.5783973944
1.73202960307 0.966032815627 30.3626167188
1.64610858882 1.25788439061 29.2002357771
1.61359748539 1.56229354028 28.0895787101
1.62932750993 1.88677219905 27.0297626933
1.68999710201 2.24023439072 26.0207093725
1.79410028049 2.63292486355 25.0632392094
1.9418650413 3.07648156 24.1592632448
2.13521635359 3.58409483783 23.3120929821
2.37777119319 4.17072643742 22.526899675
2.67486646989 4.8533442558 21.8113683622
3.03361336212 5.65111133386 21.1766087312
3.46296170625 6.58543344359 20.6384025536
3.97374320853 7.67971088537 20.2188813509
4.57863881393 8.95854497101 19.9487271284
5.29197873235 10.4460044272 19.8699501327
6.12922743016 12.16235125 20.0391751524
7.10592489957 14.1183689162 20.5310807635
8.23574993466 16.3061972592 21.4410560677
9.52725945692 18.6855655803 22.8851053124
10.9788022927 21.1650017077 24.9934454423
12.5712520841 23.5798308276 27.8923731549
14.2588172376 25.6736285274 31.668087145
15.9596024483 27.0974669638 36.3092717285
17.5499231378 27.4484767111 41.6368644251
18.8687855843 26.3659776039 47.2511488948
19.738963946 23.6760262814 52.5470262808
20.0054356372 19.5246112287 56.8388531194
19.5804852803 14.4052020291 59.5730229655
18.4749936441 9.02656526765 60.5225183592
16.7983358601 4.07753096651 59.8426060482
14.7263460045 0.0246511970639 57.9602191578
12.4544450126 -2.95821339647 55.3843087847
10.1570293395 -4.9348073512 52.5505342626
7.96483189482 -6.09872459127 49.7530554878
5.96005625662 -6.67845777857 47.1491235474
4.18275238168 -6.88095905445 44.7972980563
2.64157539753 -6.86964022494 42.6988419887
1.32447919015 -6.76300729621 40.8288299583
0.207372194016 -6.64213959428 39.1551018315
-0.739669410111 -6.56015738202 37.6479194562
-1.54831977354 -6.55068260979 36.2838693514
-2.24953767665 -6.63443122732 35.0467431535
-2.87222945746 -6.82398898842 33.927116972
-3.44265259524 -7.12709696569 32.9215754429
-3.9842736356 -7.54877853527 32.0320343352
-4.5178748896 -8.09255872097 31.2653365031
-5.06176113497 -8.76093241305 30.6331478682
-5.63195382208 -9.55515274352 30.1520991982
-6.24228063727 -10.4743400931 29.844061324
-6.90427718741 -11.5138601367 29.7363755471
-7.62681998549 -12.6628982146 29.8617663427
-8.41541274111 -13.9011935998 30.257529328
-9.2710621211 -15.1950360026 30.9634218461
-10.1887215978 -16.4929292182 32.0175325774
-11.1553759159 -17.721848889 33.4493839939
-12.1480080556 -18.7857521448 35.2698333799
-13.1319431797 -19.5687450887 37.4582596312
-14.0603587975 -19.9455740654 39.9492460163
-14.8759568757 -19.8010527557 42.6232559509
-15.5156821635 -19.0569209638 45.3075555922
-15.9187005034 -17.699741882 47.7929075256
-16.0365930998 -15.7991040911 49.8666718406
-15.843308777 -13.5054910223 51.354743743
-15.3417005636 -11.0241520887 52.157826413
-14.5641942201 -8.57252640227 52.2676912736
-13.5671930771 -6.33698788285 51.7578100365
-12.4211348178 -4.4439953689 50.754628284
-11.1993942277 -2.95215967592 49.4028596714
-9.96895986341 -1.8618954358 47.83707696
-8.78449871217 -1.13406396127 46.1654930075
-7.68597402773 -0.709364193717 44.4653859349
-6.69903497246 -0.52359704243 42.7862182804
-5.83708337857 -0.517386380042 41.1561559768
-5.10404680106 -0.641064555166 39.5889477527
-4.49718802121 -0.856191877874 38.0896311244
-4.00958085453 -1.13511742274 36.6586312736
-3.63210453166 -1.45961556125 35.2944080231
-3.35494508422 -1.81924362908 33.9950196865
-3.16866133146 -2.20977097333 32.7589806402
-3.06489912041 -2.63183908095 31.5857153116
-3.03683940926 -3.08990181405 30.4758230811
-3.07945598976 -3.59143518384 29.4312955708
-3.18964418149 -4.14637523124 28.4557775242
-3.36626620127 -4.76672539102 27.5549328459
-3.61014342917 -5.46626130623 26.7369629206
-3.92401043866 -6.2602443832 26.0133189082
-4.31242953531 -7.16502957139 25.399646782
-4.78164609479 -8.1974124131 24.9169953243
-5.33934213326 -9.37350049667 24.5932911851
-5.99421598516 -10.7068131156 24.4650223145
-6.75527798631 -12.2052170704 24.5789414487
-7.63070647483 -13.8662245155 24.9933614946
-8.62606271314 -15.6701834175 25.7782139043
-9.74163925739 -17.5711337572 27.0124501225
-10.9687612126 -19.4858427649 28.7766550742
-12.2850574243 -21.2831092693 31.1382364333
-13.6491827932 -22.7780423337 34.1270500242
-14.9962876129 -23.7391564031 37.7021540439
-16.2365894604 -23.9176391629 41.7167948163
-17.2601693987 -23.10391229 45.8978479799
-17.9505238475 -21.2028793598 49.8619599507
-18.2064225229 -18.2991449853 53.1831808678
-17.9666590623 -14.6722425493 55.500313477
-17.22827464 -10.7382821915 56.6197661076
-16.0497292899 -6.93665028124 56.5611698106
-14.5371311633 -3.61608425981 55.5240530575
-12.8197133348 -0.971099668626 53.8010799953
-11.0245415194 0.957234282775 51.6868358628
-9.25825248477 2.23780699094 49.4182908858
-7.59847907671 2.99532421286 47.154759726
-6.09338320339 3.36713858838 44.9855573066
-4.76601788203 3.47770103969 42.9493141718
-3.62052157637 3.42788265397 41.0536995505
-2.648211054 3.29358209413 39.2905514859
-1.83265370608 3.12882850113 37.645608313
-1.1534707741 2.9703612471 36.1038961832
-0.588965724896 2.84215615632 34.6522268391
-0.117799908815 2.75929134298 33.2800279531
0.280046658393 2.73101804859 31.9793450519
0.622822536028 2.76310287953 30.74452015
0.926896955476 2.85957204867 29.5718188471
1.20687526908 3.02399291 28.4591353891
