u1 u2 u3 u4 u5 u6 u7 
4.85 1.09429203992 0.318835009291 0.599934370153 -0.0862316190619 8.79662562965 1.73684229692
4.86 1.09746522628 0.315793158175 0.599065812978 -0.087473853849 8.81400579375 1.73919819827
4.87 1.10060772219 0.312697040861 0.598185013353 -0.0886800057747 8.8314097465 1.74159996303
4.88 1.10371898865 0.309547391905 0.597292335192 -0.0898494591046 8.84883794457 1.74404719464
4.89 1.10679849413 0.306344973981 0.596388148521 -0.0909816074248 8.86629084055 1.74653947168
4.9 1.10984571487 0.303090578637 0.595472829383 -0.0920758539374 8.88376888267 1.74907634693
4.91 1.11286013518 0.299785027061 0.594546759739 -0.093131611763 8.90127251457 1.75165734644
4.92 1.11584124773 0.296429170842 0.593610327367 -0.0941483042512 8.91880217501 1.75428196857
4.93 1.11878855385 0.293023892743 0.59266392576 -0.0951253652984 8.93635829758 1.75694968302
4.94 1.12170156389 0.289570107473 0.591707954017 -0.096062239673 8.95394131045 1.75965992989
4.95 1.12457979747 0.286068762455 0.590742816736 -0.0969583833493 8.97155163599 1.76241211869
4.96 1.12742278387 0.282520838597 0.589768923895 -0.0978132638483 8.98918969056 1.76520562742
4.97 1.13023006236 0.278927351054 0.588786690739 -0.0986263605877 9.00685588409 1.76803980159
4.98 1.13300118251 0.275289349992 0.587796537658 -0.0993971652387 9.02455061985 1.77091395328
4.99 1.1357357046 0.271607921337 0.586798890062 -0.100125182093 9.04227429401 1.77382736024
5.0 1.13843319992 0.267884187512 0.585794178252 -0.100809928434 9.06002729538 1.77677926488
5.01 1.14109325119 0.264119308172 0.584782837294 -0.101450934922 9.07781000499 1.77976887343
5.02 1.14371545292 0.260314480914 0.583765306873 -0.102047745984 9.09562279577 1.78279535503
5.03 1.14629941177 0.25647094197 0.582742031164 -0.102599920211 9.11346603211 1.78585784082
5.04 1.14884474697 0.252589966887 0.581713458682 -0.103107030764 9.13134006957 1.78895542311
5.05 1.1513510907 0.248672871172 0.580680042136 -0.103568665791 9.14924525441 1.79208715456
5.06 1.1538180885 0.244721010925 0.579642238274 -0.103984428848 9.16718192321 1.79525204733
5.07 1.15624539969 0.240735783426 0.578600507735 -0.104353939329 9.18515040247 1.79844907235
5.08 1.15863269774 0.236718627706 0.577555314879 -0.104676832905 9.2031510082 1.80167715857
5.09 1.16097967075 0.232671025067 0.576507127627 -0.104952761968 9.22118404547 1.80493519224
5.1 1.16328602183 0.228594499572 0.575456417291 -0.105181396082 9.23924980801 1.80822201629
5.11 1.16555146955 0.22449061849 0.574403658399 -0.105362422443 9.25734857776 1.81153642966
5.12 1.16777574838 0.220360992691 0.573349328518 -0.105495546344 9.27548062442 1.81487718678
5.13 1.1699586091 0.216207276993 0.572293908069 -0.105580491644 9.29364620501 1.81824299704
5.14 1.17209981928 0.212031170456 0.57123788014 -0.105617001245 9.31184556342 1.82163252434
5.15 1.17419916368 0.207834416613 0.57018173029 -0.105604837576 9.33007892995 1.82504438667
5.16 1.17625644474 0.203618803641 0.569125946359 -0.105543783071 9.34834652085 1.82847715581
5.17 1.17827148299 0.199386164469 0.568071018257 -0.105433640667 9.36664853785 1.83192935703
5.18 1.18024411753 0.19513837681 0.567017437761 -0.10527423429 9.3849851677 1.83539946894
5.19 1.18217420644 0.190877363121 0.565965698302 -0.105065409352 9.40335658171 1.83888592335
5.2 1.18406162726 0.186605090484 0.564916294746 -0.104807033245 9.42176293526 1.84238710525
5.21 1.18590627742 0.182323570405 0.563869723176 -0.104498995841 9.44020436737 1.84590135283
5.22 1.18770807469 0.17803485852 0.56282648066 -0.104141209988 9.45868100018 1.84942695767
5.23 1.18946695761 0.173741054223 0.561787065019 -0.103733612002 9.47719293854 1.85296216496
5.24 1.19118288594 0.169444300182 0.560751974595 -0.103276162165 9.49574026949 1.8565051738
5.25 1.19285584106 0.165146781771 0.559721708002 -0.102768845213 9.51432306187 1.8600541377
5.26 1.19448582645 0.160850726388 0.558696763884 -0.102211670823 9.53294136579 1.86360716503
5.27 1.19607286803 0.156558402673 0.557677640662 -0.101604674094 9.55159521226 1.86716231977
5.28 1.19761701463 0.152272119613 0.556664836276 -0.100947916017 9.57028461269 1.87071762221
5.29 1.19911833838 0.147994225535 0.555658847924 -0.100241483947 9.58900955846 1.87427104983
5.3 1.20057693506 0.143727106977 0.554660171798 -0.0994854920558 9.60777002056 1.87782053832
5.31 1.20199292451 0.139473187448 0.553669302813 -0.0986800817794 9.62656594909 1.88136398269
5.32 1.203366451 0.13523492606 0.55268673433 -0.0978254222501 9.64539727292 1.88489923853
5.33 1.20469768353 0.131014816031 0.551712957877 -0.0969217107184 9.66426389929 1.88842412335
5.34 1.20598681624 0.126815383073 0.550748462872 -0.095969172957 9.68316571342 1.89193641813
5.35 1.20723406864 0.122639183636 0.549793736326 -0.0949680636494 9.70210257818 1.89543386891
5.36 1.20843968597 0.118488803035 0.54884926256 -0.0939186667598 9.7210743337 1.89891418858
5.37 1.20960393946 0.114366853438 0.547915522907 -0.0928212958829 9.74008079712 1.90237505878
5.38 1.21072712659 0.110275971723 0.546992995413 -0.0916762945724 9.75912176222 1.90581413194
5.39 1.21180957132 0.106218817207 0.54608215454 -0.0904840366458 9.77819699919 1.90922903344
5.4 1.21285162429 0.102198069237 0.545183470857 -0.0892449264649 9.79730625432 1.91261736393
5.41 1.21385366305 0.0982164246538 0.544297410737 -0.0879593991886 9.81644924983 1.91597670175
5.42 1.21481609217 0.0942765951283 0.543424436046 -0.0866279209984 9.83562568358 1.91930460552
5.43 1.21573934341 0.0903813043641 0.542565003832 -0.0852509892929 9.85483522897 1.92259861682
5.44 1.21662387582 0.0865332851796 0.541719566012 -0.0838291328513 9.8740775347 1.92585626305
5.45 1.21747017582 0.0827352764667 0.540888569059 -0.0823629119626 9.89335222473 1.92907506035
5.46 1.21827875719 0.0789900200297 0.540072453684 -0.0808529185209 9.91265889811 1.93225251672
5.47 1.21905016119 0.0753002573117 0.539271654521 -0.0792997760826 9.93199712894 1.93538613514
5.48 1.21978495645 0.0716687260104 0.538486599811 -0.0777041398868 9.95136646635 1.93847341697
5.49 1.22048373892 0.0680981565897 0.537717711083 -0.0760666968351 9.9707664345 1.94151186525
5.5 1.22114713185 0.0645912686949 0.536965402838 -0.0743881654305 9.99019653258 1.94449898833
5.51 1.22177578559 0.0611507674752 0.536230082238 -0.0726692956737 10.0096562349 1.94743230336
5.52 1.22237037745 0.0577793398239 0.535512148784 -0.0709108689161 10.029144991 1.95030934007
5.53 1.22293161151 0.0544796505417 0.534811994011 -0.0691136976668 10.0486622259 1.95312764449
5.54 1.22346021838 0.0512543384341 0.534130001171 -0.0672786253547 10.06820734 1.95588478279
5.55 1.2239569549 0.0481060123498 0.53346654493 -0.0654065260426 10.0877797097 1.95857834521
5.56 1.22442260384 0.0450372471722 0.532821991061 -0.0634983040942 10.1073786871 1.96120594996
5.57 1.22485797351 0.0420505797714 0.532196696145 -0.0615548937914 10.127003601 1.96376524726
5.58 1.22526389741 0.0391485049307 0.53159100727 -0.0595772589033 10.1466537566 1.96625392331
5.59 1.22564123375 0.0363334712564 0.531005261742 -0.0575663922048 10.1663284364 1.96866970437
5.6 1.22599086497 0.0336078770829 0.530439786797 -0.0555233149456 10.1860269003 1.97101036077
5.61 1.22631369724 0.0309740663873 0.529894899317 -0.0534490762682 10.205748386 1.97327371095
5.62 1.22661065987 0.0284343247222 0.529370905557 -0.0513447525767 10.2254921097 1.97545762552
5.63 1.22688270472 0.0259908751827 0.528868100875 -0.0492114468541 10.2452572668 1.97756003118
5.64 1.22713080554 0.0236458744189 0.528386769467 -0.0470502879314 10.2650430319 1.97957891472
5.65 1.22735595733 0.0214014087066 0.527927184116 -0.0448624297059 10.2848485602 1.98151232688
5.66 1.22755917555 0.0192594900909 0.527489605945 -0.0426490503117 10.3046729873 1.98335838618
5.67 1.22774149541 0.0172220526137 0.527074284177 -0.0404113512423 10.3245154307 1.98511528265
5.68 1.22790397105 0.01529094864 0.526681455908 -0.0381505564261 10.3443749899 1.98678128147
5.69 1.22804767473 0.0134679452957 0.526311345885 -0.035867911257 10.3642507478 1.9883547265
5.7 1.2281736959 0.011754721029 0.5259641663 -0.0335646815795 10.3841417707 1.98983404369
5.71 1.22828314037 0.0101528623081 0.525640116586 -0.0312421526328 10.4040471099 1.99121774436
5.72 1.22837712934 0.00866386046871 0.525339383234 -0.0289016279526 10.4239658022 1.99250442829
5.73 1.22845679843 0.00728910872165 0.525062139612 -0.0265444282348 10.4438968707 1.99369278674
5.74 1.22852329667 0.0060298993328 0.524808545799 -0.0241718901614 10.4638393261 1.99478160521
5.75 1.22857778553 0.00488742098624 0.524578748433 -0.0217853651922 10.4837921673 1.99576976607
5.76 1.22862143781 0.00386275634065 0.524372880569 -0.0193862183239 10.5037543825 1.99665625097
5.77 1.22865543662 0.00295687978877 0.52419106155 -0.0169758268191 10.5237249503 1.99744014309
5.78 1.22868097426 0.00217065542868 0.524033396888 -0.0145555789081 10.5437028407 1.99812062914
5.79 1.22869925109 0.00150483525511 0.523899978167 -0.012126872466 10.5636870159 1.99869700113
5.8 1.22871147445 0.000960057578091 0.523790882947 -0.00969111366821 10.5836764316 1.99916865798
5.81 1.22871885747 0.000536845675257 0.523706174692 -0.00724971562708 10.6036700383 1.99953510684
5.82 1.22872261795 0.000235606683386 0.523645902704 -0.00480409701254 10.6236667818 1.99979596418
5.83 1.22872397716 5.66307336779e-05 0.523610102078 -0.00235568066038 10.6436656047 1.99995095667
5.84 1.2287241587 9.03343225105e-08 0.523598793664 9.4107829238e-05 10.6636654475 1.99999992177
5.85 1.22872438728 6.60400029024e-05 0.523611984051 0.00254384149948 10.6836652495 1.99994280812
5.86 1.22872588759 0.000254416150148 0.523649665555 0.00499209344772 10.7036639502 1.99977967562
5.87 1.2287298831 0.000565037215524 0.523711816229 0.0074374382363 10.7236604902 1.99951069536
5.88 1.22873759484 0.000997604054081 0.523798399887 0.00987845329988 10.7436538123 1.99913614914
5.89 1.22875024029 0.001551700573 0.523909366135 0.0123137203462 10.7636428626 1.99865642892
5.9 1.22876903218 0.00222679461515 0.524044650424 0.0147418267473 10.7836265919 1.99807203592
5.91 1.22879517736 0.00302223908615 0.524204174115 0.0171613669171 10.8036039564 1.99738357948
5.92 1.22882987561 0.00393727332016 0.52438784455 0.019570943674 10.823573919 1.99659177573
5.93 1.22887431856 0.00497102467898 0.524595555151 0.0219691695838 10.8435354502 1.99569744599
5.94 1.22892968856 0.00612251037792 0.524827185517 0.0243546682804 10.8634875292 1.99470151495
5.95 1.22899715759 0.00739063953102 0.525082601545 0.0267260757624 10.8834291452 1.99360500867
5.96 1.22907788618 0.0087742154076 0.525361655559 0.0290820416616 10.9033592979 1.99240905231
5.97 1.22917302239 0.010271937891 0.525664186453 0.0314212304817 10.9232769988 1.99111486769
5.98 1.22928370077 0.01188240613 0.525990019845 0.033742322804 10.9431812722 1.98972377071
5.99 1.22941104135 0.0136041213722 0.526338968245 0.0360440164584 10.9630711559 1.98823716846
6.0 1.22955614872 0.0154354899695 0.526710831231 0.0383250276574 10.9829457022 1.98665655631
6.01 1.22972011105 0.0173748265425 0.52710539564 0.0405840920905 11.0028039789 1.98498351473
6.02 1.22990399924 0.0194203572933 0.527522435769 0.0428199659775 11.0226450699 1.98321970604
6.03 1.23010886599 0.0215702234543 0.527961713582 0.0450314270798 11.0424680763 1.98136687094
6.04 1.23033574503 0.0238224848597 0.528422978933 0.0472172756661 11.0622721166 1.97942682503
6.05 1.23058565028 0.0261751236269 0.528905969797 0.0493763354337 11.0820563283 1.97740145514
6.06 1.23085957513 0.028626047936 0.529410412503 0.0515074543822 11.1018198678 1.97529271556
6.07 1.23115849166 0.0311730958923 0.52993602199 0.0536095056394 11.1215619115 1.97310262428
6.08 1.23148335004 0.0338140394603 0.530482502052 0.0556813882385 11.1412816561 1.97083325902
6.09 1.23183507781 0.0365465884556 0.531049545609 0.0577220278465 11.1609783195 1.96848675334
6.1 1.23221457933 0.0393683945809 0.531636834973 0.0597303774417 11.1806511413 1.96606529264
6.11 1.23262273522 0.0422770554944 0.532244042125 0.0617054179422 11.200299383 1.96357111011
6.12 1.23306040179 0.0452701188974 0.532870828997 0.0636461587829 11.2199223287 1.96100648271
6.13 1.23352841061 0.0483450866284 0.53351684776 0.0655516384437 11.2395192855 1.95837372716
6.14 1.23402756807 0.0514994187527 0.534181741119 0.0674209249264 11.259089584 1.95567519583
6.15 1.23455865495 0.0547305376347 0.534865142605 0.0692531161823 11.2786325781 1.95291327279
6.16 1.23512242608 0.0580358319825 0.535566676883 0.0710473404906 11.2981476461 1.95009036982
6.17 1.23571961004 0.061412660854 0.536285960052 0.0728027567884 11.3176341904 1.9472089224
6.18 1.23635090886 0.0648583576134 0.537022599956 0.0745185549521 11.3370916376 1.94427138591
6.19 1.23701699779 0.0683702338302 0.537776196491 0.0761939560327 11.3565194394 1.94128023172
6.2 1.23771852511 0.0719455831089 0.538546341925 0.0778282124445 11.3759170718 1.93823794346
6.21 1.23845611196 0.0755816848441 0.539332621202 0.0794206081091 11.3952840361 1.93514701335
6.22 1.23923035221 0.0792758078899 0.540134612266 0.0809704585557 11.4146198583 1.93200993857
6.23 1.2400418124 0.0830252141388 0.540951886376 0.082477110979 11.4339240894 1.92882921778
6.24 1.24089103163 0.0868271620012 0.541784008419 0.083939944256 11.4531963055 1.92560734771
6.25 1.24177852163 0.0906789097817 0.54263053723 0.0853583689233 11.4724361075 1.92234681986
6.26 1.2427047667 0.0945777189447 0.543491025907 0.0867318271163 11.4916431213 1.91905011733
6.27 1.24367022378 0.0985208572654 0.544365022127 0.0880597924716 11.5108169975 1.91571971174
6.28 1.24467532253 0.102505601863 0.545252068461 0.0893417699949 11.5299574114 1.91235806028
6.29 1.24572046546 0.106529242108 0.546151702685 0.0905772958955 11.5490640627 1.90896760293
6.3 1.24680602804 0.110589082411 0.547063458094 0.0917659373884 11.5681366755 1.90555075972
6.31 1.24793235885 0.114682444874 0.547986863809 0.0929072924679 11.5871749979 1.90210992817
6.32 1.24909977981 0.118806671823 0.548921445081 0.0940009896517 11.606178802 1.89864748092
6.33 1.25030858638 0.122959128198 0.549866723602 0.0950466876986 11.6251478833 1.89516576337
6.34 1.25155904777 0.127137203819 0.550822217798 0.0960440753021 11.6440820607 1.89166709154
6.35 1.25285140724 0.131338315519 0.551787443132 0.0969928707603 11.6629811762 1.88815375007
6.36 1.25418588235 0.135559909145 0.552761912395 0.097892821624 11.6818450944 1.88462799028
6.37 1.25556266528 0.139799461421 0.553745136001 0.0987437043255 11.700673702 1.88109202846
6.38 1.25698192314 0.144054481692 0.554736622269 0.0995453237892 11.7194669082 1.87754804421
6.39 1.25844379828 0.148322513531 0.555735877707 0.100297513025 11.7382246433 1.87399817898
6.4 1.25994840871 0.152601136223 0.556742407295 0.101000132708 11.7569468592 1.87044453466
6.41 1.26149584836 0.156887966122 0.557755714753 0.101653070742 11.7756335283 1.86688917239
6.42 1.26308618756 0.161180657884 0.558775302818 0.102256241814 11.7942846436 1.86333411143
6.43 1.26471947337 0.165476905588 0.559800673501 0.102809586938 11.8129002181 1.85978132816
6.44 1.26639572997 0.169774443733 0.560831328357 0.103313072984 11.8314802842 1.85623275525
6.45 1.26811495913 0.174071048121 0.561866768736 0.10376669221 11.8500248936 1.85269028084
6.46 1.26987714055 0.178364536638 0.562906496034 0.104170461776 11.8685341163 1.84915574796
6.47 1.27168223234 0.18265276992 0.563950011942 0.104524423258 11.887008041 1.84563095397
6.48 1.27353017143 0.186933651921 0.564996818688 0.104828642159 11.9054467737 1.84211765015
6.49 1.27542087403 0.19120513038 0.566046419271 0.105083207416 11.923850438 1.83861754132
6.5 1.277354236 0.195465197196 0.567098317696 0.1052882309 11.942219174 1.83513228571
6.51 1.27933013338 0.199711888709 0.568152019196 0.105443846926 11.9605531386 1.83166349474
6.52 1.28134842279 0.203943285897 0.569207030462 0.10555021175 11.978852504 1.82821273298
6.53 1.28340894187 0.208157514486 0.570262859851 0.105607503075 11.9971174584 1.82478151827
6.54 1.28551150975 0.212352744988 0.571319017605 0.105615919559 12.0153482045 1.82137132172
6.55 1.28765592749 0.216527192659 0.572375016055 0.105575680319 12.0335449596 1.81798356801
6.56 1.28984197852 0.22067911739 0.573430369821 0.105487024446 12.0517079552 1.81461963559
6.57 1.2920694291 0.224806823529 0.574484596015 0.105350210516 12.0698374362 1.81128085708
6.58 1.29433802875 0.228908659645 0.575537214428 0.105165516114 12.0879336605 1.8079685196
6.59 1.2966475107 0.232983018231 0.576587747722 0.104933237353 12.1059968989 1.80468386528
6.6 1.29899759231 0.237028335352 0.577635721607 0.104653688409 12.1240274341 1.80142809178
6.61 1.30138797553 0.241043090246 0.578680665027 0.104327201053 12.1420255608 1.79820235282
6.62 1.30381834731 0.245025804876 0.579722110328 0.103954124193 12.159991585 1.79500775884
6.63 1.30628838003 0.248975043438 0.58075959343 0.103534823426 12.1779258234 1.79184537766
6.64 1.30879773194 0.252889411835 0.581792653989 0.103069680588 12.1958286033 1.78871623513
6.65 1.31134604752 0.256767557108 0.582820835559 0.102559093323 12.2137002622 1.78562131596
6.66 1.31393295796 0.260608166842 0.583843685749 0.102003474649 12.2315411469 1.78256156443
6.67 1.31655808149 0.264409968534 0.584860756373 0.101403252538 12.2493516137 1.7795378852
6.68 1.31922102385 0.268171728943 0.585871603596 0.100758869502 12.2671320277 1.77655114417
6.69 1.32192137862 0.271892253413 0.586875788081 0.100070782187 12.2848827625 1.77360216935
6.7 1.32465872761 0.275570385176 0.587872875125 0.0993394609726 12.3026041996 1.77069175168
6.71 1.32743264128 0.279205004635 0.588862434799 0.0985653895869 12.3202967286 1.767820646
6.72 1.33024267905 0.282795028641 0.589844042071 0.0977490647213 12.337960746 1.7649895719
6.73 1.3330883897 0.286339409743 0.590817276945 0.0968909956586 12.3555966557 1.76219921469
6.74 1.33596931172 0.289837135444 0.591781724575 0.0959917039079 12.3732048682 1.75945022633
6.75 1.33888497363 0.293287227436 0.592736975391 0.0950517228472 12.3907858002 1.75674322638
6.76 1.34183489434 0.296688740836 0.593682625216 0.0940715973754 12.4083398746 1.75407880293
6.77 1.34481858347 0.300040763417 0.594618275377 0.0930518835707 12.4258675201 1.75145751357
6.78 1.3478355417 0.303342414838 0.595543532815 0.0919931483587 12.4433691705 1.74887988637
6.79 1.35088526103 0.306592845873 0.596458010196 0.0908959691866 12.460845265 1.74634642082
6.8 1.35396722515 0.309791237638 0.597361326011 0.0897609337067 12.4782962477 1.74385758877
6.81 1.35708090969 0.312936800829 0.598253104674 0.0885886394663 12.495722567 1.74141383543
6.82 1.36022578253 0.31602877496 0.599132976627 0.0873796936057 12.513124676 1.73901558026
6.83 1.36340130411 0.319066427605 0.600000578428 0.0861347125633 12.5305030316 1.73666321799
6.84 1.36660692766 0.32204905365 0.600855552845 0.0848543217877 12.5478580946 1.73435711947
6.85 1.3698420995 0.324975974554 0.601697548945 0.083539155457 12.5651903294 1.73209763266
6.86 1.37310625929 0.327846537619 0.602526222177 0.0821898562042 12.5825002037 1.72988508353
6.87 1.3763988403 0.330660115265 0.603341234461 0.0808070748502 12.5997881885 1.72771977695
6.88 1.37971926963 0.333416104329 0.604142254263 0.0793914701423 12.6170547577 1.72560199758
6.89 1.38306696849 0.336113925358 0.604928956674 0.0779437084991 12.6343003878 1.72353201078
6.9 1.38644135239 0.338753021934 0.605701023488 0.0764644637616 12.651525558 1.72151006344
6.91 1.3898418314 0.341332859995 0.606458143275 0.0749544169499 12.66873075 1.71953638486
6.92 1.39326781035 0.343852927184 0.607200011447 0.0734142560253 12.6859164473 1.71761118755
6.93 1.39671868907 0.346312732207 0.60792633033 0.0718446756581 12.703083136 1.71573466808
6.94 1.40019386255 0.3487118042 0.608636809232 0.0702463770002 12.7202313036 1.71390700786
6.95 1.4036927212 0.351049692122 0.6093311645 0.0686200674632 12.7373614395 1.71212837393
6.96 1.407214651 0.353325964161 0.610009119589 0.0669664605006 12.754474035 1.71039891972
6.97 1.41075903372 0.355540207149 0.610670405116 0.0652862753949 12.7715695823 1.70871878581
6.98 1.41432524707 0.357692025999 0.611314758919 0.0635802370491 12.7886485755 1.70708810062
6.99 1.4179126649 0.359781043165 0.611941926114 0.0618490757826 12.8057115096 1.70550698117
7.0 1.42152065739 0.361806898105 0.612551659143 0.0600935271301 12.8227588807 1.70397553373
7.01 1.42514859117 0.363769246768 0.613143717833 0.0583143316457 12.8397911861 1.7024938545
7.02 1.42879582954 0.365667761104 0.613717869438 0.0565122347095 12.856808924 1.70106203024
7.03 1.43246173257 0.36750212858 0.614273888689 0.0546879863379 12.8738125932 1.69968013893
7.04 1.4361456573 0.369272051718 0.614811557841 0.052842340998 12.8908026934 1.69834825035
7.05 1.43984695785 0.370977247655 0.615330666714 0.0509760574234 12.9077797251 1.69706642668
7.06 1.4435649856 0.372617447711 0.615831012738 0.0490898984348 12.924744189 1.69583472304
7.07 1.4472990893 0.37419239698 0.616312400987 0.0471846307618 12.9416965868 1.69465318807
7.08 1.45104861523 0.375701853939 0.616774644225 0.0452610248684 12.9586374202 1.69352186443
7.09 1.45481290731 0.37714559007 0.617217562937 0.0433198547805 12.9755671916 1.69244078928
7.1 1.45859130724 0.378523389502 0.617640985365 0.0413618979154 12.9924864036 1.6914099948
7.11 1.46238315463 0.37983504867 0.618044747541 0.0393879349143 13.0093955591 1.69042950863
7.12 1.46618778711 0.381080375987 0.618428693321 0.037398749476 13.0262951615 1.68949935431
7.13 1.47000454044 0.382259191538 0.618792674411 0.0353951281933 13.0431857141 1.68861955166
7.14 1.47383274867 0.383371326789 0.619136550397 0.03337786039 13.0600677204 1.68779011724
7.15 1.47767174418 0.384416624311 0.61946018877 0.0313477379612 13.0769416844 1.68701106467
7.16 1.48152085787 0.38539493752 0.619763464955 0.0293055552135 13.0938081097 1.686282405
7.17 1.4853794192 0.386306130437 0.620046262328 0.0272521087075 13.1106675005 1.68560414702
7.18 1.48924675633 0.387150077463 0.620308472245 0.025188197102 13.1275203607 1.6849762976
7.19 1.49312219621 0.387926663166 0.620549994055 0.0231146209981 13.1443671945 1.68439886196
7.2 1.4970050647 0.388635782088 0.620770735125 0.0210321827855 13.161208506 1.68387184391
7.21 1.50089468664 0.389277338571 0.620970610851 0.0189416864897 13.1780447994 1.68339524614
7.22 1.50479038598 0.389851246591 0.621149544679 0.0168439376195 13.194876579 1.68296907042
7.23 1.50869148583 0.390357429612 0.621307468117 0.0147397430159 13.2117043489 1.68259331777
7.24 1.5125973086 0.39079582046 0.621444320747 0.0126299107013 13.2285286134 1.6822679887
7.25 1.51650717607 0.391166361202 0.621560050236 0.01051524973 13.2453498767 1.68199308333
7.26 1.52042040949 0.391469003053 0.621654612346 0.00839657003833 13.2621686431 1.68176860151
7.27 1.52433632967 0.391703706285 0.621727970943 0.00627468229592 13.2789854168 1.68159454298
7.28 1.52825425705 0.391870440168 0.621780098002 0.00415039775721 13.2958007021 1.68147090745
7.29 1.53217351183 0.391969182907 0.621810973614 0.00202452811316 13.3126150031 1.68139769465
7.3 1.53609341403 0.391999921612 0.621820585988 -0.000102114656734 13.329428824 1.6813749044
7.31 1.54001328357 0.391962652273 0.621808931451 -0.00222871843231 13.3462426692 1.68140253665
7.32 1.5439324404 0.391857379752 0.621776014456 -0.00435447110048 13.3630570429 1.68148059145
7.33 1.54785020453 0.391684117793 0.621721847573 -0.00647856070306 13.3798724491 1.68160906901
7.34 1.5517658962 0.391442889047 0.621646451491 -0.00860017558458 13.3966893923 1.68178796959
7.35 1.55567883586 0.391133725107 0.621549855014 -0.0107185045403 13.4135083766 1.68201729349
7.36 1.55958834438 0.390756666565 0.621432095055 -0.0128327369646 13.4303299063 1.68229704097
7.37 1.56349374304 0.390311763082 0.62129321663 -0.0149420629993 13.4471544855 1.68262721215
7.38 1.56739435369 0.389799073473 0.621133272847 -0.0170456736828 13.4639826186 1.68300780687
7.39 1.57128949879 0.389218665808 0.6209523249 -0.0191427610995 13.4808148097 1.6834388246
7.4 1.57517850154 0.388570617526 0.620750442058 -0.0212325185299 13.4976515631 1.68392026424
7.41 1.57906068596 0.38785501557 0.620527701648 -0.0233141406009 13.5144933831 1.68445212394
7.42 1.58293537699 0.387071956532 0.620284189044 -0.0253868234377 13.5313407737 1.68503440092
7.43 1.58680190059 0.386221546821 0.620019997651 -0.0274497648156 13.5481942391 1.68566709125
7.44 1.59065958381 0.385303902834 0.619735228887 -0.0295021643132 13.5650542835 1.68635018954
7.45 1.59450775495 0.384319151159 0.619429992166 -0.0315432234667 13.5819214109 1.68708368878
7.46 1.5983457436 0.383267428784 0.619104404874 -0.0335721459249 13.5987961253 1.68786757996
7.47 1.60217288078 0.382148883323 0.61875859235 -0.0355881376059 13.6156789305 1.68870185179
7.48 1.60598849905 0.380963673259 0.618392687863 -0.0375904068547 13.6325703302 1.6895864904
7.49 1.6097919326 0.379711968208 0.618006832585 -0.0395781646027 13.6494708281 1.69052147893
7.5 1.61358251737 0.378393949193 0.617601175564 -0.041550624528 13.6663809276 1.69150679721
7.51 1.61735959118 0.377009808936 0.617175873699 -0.0435070032183 13.6833011317 1.69254242133
7.52 1.62112249382 0.375559752171 0.616731091705 -0.0454465203347 13.7002319436 1.69362832323
7.53 1.62487056722 0.374043995967 0.616267002088 -0.0473683987781 13.7171738657 1.69476447029
7.54 1.62860315551 0.372462770077 0.615783785104 -0.0492718648575 13.7341274003 1.69595082481
7.55 1.6323196052 0.370816317291 0.615281628732 -0.0511561484598 13.7510930494 1.69718734361
7.56 1.63601926529 0.36910489382 0.614760728632 -0.0530204832231 13.7680713143 1.69847397743
7.57 1.6397014874 0.367328769689 0.614221288106 -0.0548641067115 13.7850626958 1.69981067051
7.58 1.64336562596 0.365488229145 0.613663518063 -0.0566862605932 13.8020676943 1.70119735995
7.59 1.64701103826 0.363583571092 0.613087636973 -0.0584861908207 13.8190868094 1.70263397523
7.6 1.6506370847 0.361615109534 0.612493870824 -0.0602631478144 13.83612054 1.70412043754
7.61 1.65424312887 0.359583174036 0.611882453078 -0.0620163866495 13.853169384 1.70565665923
7.62 1.65782853775 0.357488110209 0.611253624619 -0.0637451672455 13.8702338387 1.70724254317
7.63 1.66139268185 0.355330280207 0.610607633711 -0.0654487545597 13.8873144001 1.7088779821
7.64 1.6649349354 0.353110063237 0.609944735939 -0.0671264187843 13.9044115631 1.71056285792
7.65 1.66845467648 0.350827856099 0.60926519416 -0.0687774355471 13.9215258216 1.71229704108
7.66 1.67195128727 0.348484073724 0.608569278449 -0.0704010861161 13.9386576678 1.7140803898
7.67 1.67542415415 0.346079149749 0.607857266036 -0.0719966576086 13.9558075928 1.71591274936
7.68 1.67887266796 0.34361353709 0.60712944125 -0.0735634432049 13.9729760856 1.7177939514
7.69 1.68229622417 0.341087708545 0.60638609546 -0.0751007423656 13.990163634 1.71972381307
7.7 1.68569422306 0.338502157406 0.605627527005 -0.0766078610547 14.0073707234 1.7217021363
7.71 1.68906606996 0.335857398085 0.604854041132 -0.0780841119673 14.0245978376 1.72372870702
7.72 1.69241117545 0.333153966761 0.604065949927 -0.0795288147623 14.0418454576 1.72580329427
7.73 1.69572895558 0.330392422036 0.603263572242 -0.0809412963009 14.0591140627 1.72792564942
7.74 1.69901883211 0.327573345609 0.602447233624 -0.0823208908901 14.076404129 1.7300955053
7.75 1.70228023273 0.324697342958 0.601617266241 -0.0836669405327 14.0937161302 1.73231257534
7.76 1.70551259131 0.321765044044 0.600774008798 -0.0849787951826 14.1110505368 1.73457655268
7.77 1.70871534814 0.318777104016 0.599917806461 -0.086255813007 14.1284078165 1.73688710929
7.78 1.71188795019 0.315734203933 0.599049010772 -0.0874973606541 14.1457884331 1.73924389506
