-10.0 14.4222051019 14.4222051019 -20.0
-9.79797979798 14.1421644823 14.1421644823 -19.595959596
-9.59595959596 13.8623548192 13.8623548192 -19.1919191919
-9.39393939394 13.5827903861 13.5827903861 -18.7878787879
-9.19191919192 13.303486643 13.303486643 -18.3838383838
-8.9898989899 13.0244603611 13.0244603611 -17.9797979798
-8.78787878788 12.7457297626 12.7457297626 -17.5757575758
-8.58585858586 12.4673146793 12.4673146793 -17.1717171717
-8.38383838384 12.1892367313 12.1892367313 -16.7676767677
-8.18181818182 11.9115195303 11.9115195303 -16.3636363636
-7.9797979798 11.6341889101 11.6341889101 -15.9595959596
-7.77777777778 11.3572731904 11.3572731904 -15.5555555556
-7.57575757576 11.0808034769 11.0808034769 -15.1515151515
-7.37373737374 10.8048140064 10.8048140064 -14.7474747475
-7.17171717172 10.5293425427 10.5293425427 -14.3434343434
-6.9696969697 10.2544308325 10.2544308325 -13.9393939394
-6.76767676768 9.98012513266 9.98012513266 -13.5353535354
-6.56565656566 9.70647682098 9.70647682098 -13.1313131313
-6.36363636364 9.43354310623 9.43354310623 -12.7272727273
-6.16161616162 9.1613878559 9.1613878559 -12.3232323232
-5.9595959596 8.89008256448 8.89008256448 -11.9191919192
-5.75757575758 8.61970748973 8.61970748973 -11.5151515152
-5.55555555556 8.35035299025 8.35035299025 -11.1111111111
-5.35353535354 8.08212110545 8.08212110545 -10.7070707071
-5.15151515152 7.81512742779 7.81512742779 -10.303030303
-4.94949494949 7.54950332871 7.54950332871 -9.89898989899
-4.74747474747 7.28539861338 7.28539861338 -9.49494949495
-4.54545454545 7.02298469666 7.02298469666 -9.09090909091
-4.34343434343 6.76245841329 6.76245841329 -8.68686868687
-4.14141414141 6.50404660049 6.50404660049 -8.28282828283
-3.93939393939 6.24801162127 6.24801162127 -7.87878787879
-3.73737373737 5.99465803075 5.99465803075 -7.47474747475
-3.53535353535 5.74434062708 5.74434062708 -7.07070707071
-3.33333333333 5.49747416749 5.49747416749 -6.66666666667
-3.13131313131 5.25454506619 5.25454506619 -6.26262626263
-2.92929292929 5.01612541024 5.01612541024 -5.85858585859
-2.72727272727 4.78288961381 4.78288961381 -5.45454545455
-2.52525252525 4.55563394409 4.55563394409 -5.05050505051
-2.32323232323 4.33529893496 4.33529893496 -4.64646464646
-2.12121212121 4.12299426708 4.12299426708 -4.24242424242
-1.91919191919 3.92002490367 3.92002490367 -3.83838383838
-1.71717171717 3.72791596103 3.72791596103 -3.43434343434
-1.51515151515 3.54843179838 3.54843179838 -3.0303030303
-1.31313131313 3.38358207985 3.38358207985 -2.62626262626
-1.11111111111 3.23560439524 3.23560439524 -2.22222222222
-0.909090909091 3.10691045284 3.10691045284 -1.81818181818
-0.707070707071 2.99998299488 2.99998299488 -1.41414141414
-0.50505050505 2.91721648585 2.91721648585 -1.0101010101
-0.30303030303 2.8607087809 2.8607087809 -0.606060606061
-0.10101010101 2.83203214689 2.83203214689 -0.20202020202
0.10101010101 2.83203214689 2.83203214689 0.20202020202
0.30303030303 2.8607087809 2.8607087809 0.606060606061
0.505050505051 2.91721648585 2.91721648585 1.0101010101
0.707070707071 2.99998299488 2.99998299488 1.41414141414
0.909090909091 3.10691045284 3.10691045284 1.81818181818
1.11111111111 3.23560439524 3.23560439524 2.22222222222
1.31313131313 3.38358207985 3.38358207985 2.62626262626
1.51515151515 3.54843179838 3.54843179838 3.0303030303
1.71717171717 3.72791596103 3.72791596103 3.43434343434
1.91919191919 3.92002490367 3.92002490367 3.83838383838
2.12121212121 4.12299426708 4.12299426708 4.24242424242
2.32323232323 4.33529893496 4.33529893496 4.64646464646
2.52525252525 4.55563394409 4.55563394409 5.05050505051
2.72727272727 4.78288961381 4.78288961381 5.45454545455
2.92929292929 5.01612541024 5.01612541024 5.85858585859
3.13131313131 5.25454506619 5.25454506619 6.26262626263
3.33333333333 5.49747416749 5.49747416749 6.66666666667
3.53535353535 5.74434062708 5.74434062708 7.07070707071
3.73737373737 5.99465803075 5.99465803075 7.47474747475
3.93939393939 6.24801162127 6.24801162127 7.87878787879
4.14141414141 6.50404660049 6.50404660049 8.28282828283
4.34343434343 6.76245841329 6.76245841329 8.68686868687
4.54545454545 7.02298469666 7.02298469666 9.09090909091
4.74747474747 7.28539861338 7.28539861338 9.49494949495
4.94949494949 7.54950332871 7.54950332871 9.89898989899
5.15151515152 7.81512742779 7.81512742779 10.303030303
5.35353535354 8.08212110545 8.08212110545 10.7070707071
5.55555555556 8.35035299025 8.35035299025 11.1111111111
5.75757575758 8.61970748973 8.61970748973 11.5151515152
5.9595959596 8.89008256448 8.89008256448 11.9191919192
6.16161616162 9.1613878559 9.1613878559 12.3232323232
6.36363636364 9.43354310623 9.43354310623 12.7272727273
6.56565656566 9.70647682098 9.70647682098 13.1313131313
6.76767676768 9.98012513266 9.98012513266 13.5353535354
6.9696969697 10.2544308325 10.2544308325 13.9393939394
7.17171717172 10.5293425427 10.5293425427 14.3434343434
7.37373737374 10.8048140064 10.8048140064 14.7474747475
7.57575757576 11.0808034769 11.0808034769 15.1515151515
7.77777777778 11.3572731904 11.3572731904 15.5555555556
7.9797979798 11.6341889101 11.6341889101 15.9595959596
8.18181818182 11.9115195303 11.9115195303 16.3636363636
8.38383838384 12.1892367313 12.1892367313 16.7676767677
8.58585858586 12.4673146793 12.4673146793 17.1717171717
8.78787878788 12.7457297626 12.7457297626 17.5757575758
8.9898989899 13.0244603611 13.0244603611 17.9797979798
9.19191919192 13.303486643 13.303486643 18.3838383838
9.39393939394 13.5827903861 13.5827903861 18.7878787879
9.59595959596 13.8623548192 13.8623548192 19.1919191919
9.79797979798 14.1421644823 14.1421644823 19.595959596
10.0 14.4222051019 14.4222051019 20.0
-10.0 -14.4222051019 -14.4222051019 -20.0
-9.79797979798 -14.1421644823 -14.1421644823 -19.595959596
-9.59595959596 -13.8623548192 -13.8623548192 -19.1919191919
-9.39393939394 -13.5827903861 -13.5827903861 -18.7878787879
-9.19191919192 -13.303486643 -13.303486643 -18.3838383838
-8.9898989899 -13.0244603611 -13.0244603611 -17.9797979798
-8.78787878788 -12.7457297626 -12.7457297626 -17.5757575758
-8.58585858586 -12.4673146793 -12.4673146793 -17.1717171717
-8.38383838384 -12.1892367313 -12.1892367313 -16.7676767677
-8.18181818182 -11.9115195303 -11.9115195303 -16.3636363636
-7.9797979798 -11.6341889101 -11.6341889101 -15.9595959596
-7.77777777778 -11.3572731904 -11.3572731904 -15.5555555556
-7.57575757576 -11.0808034769 -11.0808034769 -15.1515151515
-7.37373737374 -10.8048140064 -10.8048140064 -14.7474747475
-7.17171717172 -10.5293425427 -10.5293425427 -14.3434343434
-6.9696969697 -10.2544308325 -10.2544308325 -13.9393939394
-6.76767676768 -9.98012513266 -9.98012513266 -13.5353535354
-6.56565656566 -9.70647682098 -9.70647682098 -13.1313131313
-6.36363636364 -9.43354310623 -9.43354310623 -12.7272727273
-6.16161616162 -9.1613878559 -9.1613878559 -12.3232323232
-5.9595959596 -8.89008256448 -8.89008256448 -11.9191919192
-5.75757575758 -8.61970748973 -8.61970748973 -11.5151515152
-5.55555555556 -8.35035299025 -8.35035299025 -11.1111111111
-5.35353535354 -8.08212110545 -8.08212110545 -10.7070707071
-5.15151515152 -7.81512742779 -7.81512742779 -10.303030303
-4.94949494949 -7.54950332871 -7.54950332871 -9.89898989899
-4.74747474747 -7.28539861338 -7.28539861338 -9.49494949495
-4.54545454545 -7.02298469666 -7.02298469666 -9.09090909091
-4.34343434343 -6.76245841329 -6.76245841329 -8.68686868687
-4.14141414141 -6.50404660049 -6.50404660049 -8.28282828283
-3.93939393939 -6.24801162127 -6.24801162127 -7.87878787879
-3.73737373737 -5.99465803075 -5.99465803075 -7.47474747475
-3.53535353535 -5.74434062708 -5.74434062708 -7.07070707071
-3.33333333333 -5.49747416749 -5.49747416749 -6.66666666667
-3.13131313131 -5.25454506619 -5.25454506619 -6.26262626263
-2.92929292929 -5.01612541024 -5.01612541024 -5.85858585859
-2.72727272727 -4.78288961381 -4.78288961381 -5.45454545455
-2.52525252525 -4.55563394409 -4.55563394409 -5.05050505051
-2.32323232323 -4.33529893496 -4.33529893496 -4.64646464646
-2.12121212121 -4.12299426708 -4.12299426708 -4.24242424242
-1.91919191919 -3.92002490367 -3.92002490367 -3.83838383838
-1.71717171717 -3.72791596103 -3.72791596103 -3.43434343434
-1.51515151515 -3.54843179838 -3.54843179838 -3.0303030303
-1.31313131313 -3.38358207985 -3.38358207985 -2.62626262626
-1.11111111111 -3.23560439524 -3.23560439524 -2.22222222222
-0.909090909091 -3.10691045284 -3.10691045284 -1.81818181818
-0.707070707071 -2.99998299488 -2.99998299488 -1.41414141414
-0.50505050505 -2.91721648585 -2.91721648585 -1.0101010101
-0.30303030303 -2.8607087809 -2.8607087809 -0.606060606061
-0.10101010101 -2.83203214689 -2.83203214689 -0.20202020202
0.10101010101 -2.83203214689 -2.83203214689 0.20202020202
0.30303030303 -2.8607087809 -2.8607087809 0.606060606061
0.505050505051 -2.91721648585 -2.91721648585 1.0101010101
0.707070707071 -2.99998299488 -2.99998299488 1.41414141414
0.909090909091 -3.10691045284 -3.10691045284 1.81818181818
1.11111111111 -3.23560439524 -3.23560439524 2.22222222222
1.31313131313 -3.38358207985 -3.38358207985 2.62626262626
1.51515151515 -3.54843179838 -3.54843179838 3.0303030303
